step	time	T	Ekin	res	lj	bond_123	bond_125_cross	bond_123_cross	bond_124_cross	angle_251_cross	angle_252_cross	angle_250_cross	dihedral_190_cross	dihedral_191_cross	lj-14_0_cross	lj-14_1_cross
0	0	0	0	0	6996.45	528.961	4655.66	0	205.772	0	9102.51	397.368	2324.64	0	0	0
100	0.1	2.23406	37699.8	0	4940.66	2672.64	3548.41	0	151.583	0	8198.6	370.342	2340.42	0	0	0
200	0.2	2.9009	48952.7	0	5748.54	4016.44	4119.93	0	148.694	0	8663.43	398.823	2328.97	0	0	0
300	0.3	3.20853	54143.9	0	6139.69	5285.4	4273.74	0	161.626	0	8593.43	387.921	2261.36	0	0	0
400	0.4	3.29506	55604.2	0	6386.57	5735.47	4543.31	0	204.49	0	8719.17	399.112	2326.83	0	0	0
500	0.5	3.38091	57052.8	0	6406.6	6069.31	4619.6	0	168.202	0	8847.67	410.403	2339.71	0	0	0
600	0.6	3.4754	58647.3	0	6639.21	6458.56	4758.29	0	184.756	0	8816.71	422.096	2323.71	0	0	0
700	0.7	3.49012	58895.8	0	6631.08	6424.94	4592.54	0	199.241	0	8883.87	426.321	2363.4	0	0	0
800	0.8	3.49916	59048.4	0	6645.99	6427.02	4663.29	0	216.719	0	8964.53	407.579	2332.53	0	0	0
900	0.9	3.55584	60004.7	0	6652.99	6742.92	4787.58	0	216.054	0	8947.62	375.252	2288.45	0	0	0
1000	1	3.56288	60123.6	0	6580.61	6713.96	4939.96	0	233.096	0	8964.88	408.228	2294.72	0	0	0
1100	1.1	3.57989	60410.7	0	6688.77	6649.62	4935.3	0	226.423	0	8871.83	419.042	2339.83	0	0	0
1200	1.2	3.60255	60793	0	6613.69	6479.34	4959.65	0	290.588	0	8841.1	415.65	2325.49	0	0	0
1300	1.3	3.56974	60239.3	0	6694.4	6742.32	4885.37	0	235.614	0	8876.46	424.083	2365.52	0	0	0
1400	1.4	3.53575	59665.8	0	6714.68	6701.37	4901.79	0	234.938	0	9087.59	386.993	2288.52	0	0	0
1500	1.5	3.59178	60611.3	0	6768.49	6811.95	5037.39	0	196.006	0	8964.75	399.929	2320.78	0	0	0
1600	1.6	3.58416	60482.6	0	6684.88	6728.81	4964.54	0	182.973	0	9024.39	403.801	2357.63	0	0	0
1700	1.7	3.57502	60328.5	0	6751.09	6748.18	4914.04	0	188.574	0	9010.94	392.85	2321.72	0	0	0
1800	1.8	3.6023	60788.8	0	6792.61	6701.87	4872.71	0	227.256	0	8889.15	393.281	2318.62	0	0	0
1900	1.9	3.57234	60283.3	0	6684.14	6795.42	4932.99	0	229.99	0	8996.71	398.538	2325.08	0	0	0
2000	2	3.57558	60337.9	0	6783.91	6724.42	5067.63	0	253.612	0	8974.03	423.649	2357.76	0	0	0
2100	2.1	3.55483	59987.8	0	7149.76	6720.78	4902.74	0	214.932	0	9104.12	415.778	2384.64	0	0	0
2200	2.2	3.57739	60368.4	0	6951.04	6789.85	4768.72	0	191.405	0	9162.2	421.228	2307.48	0	0	0
2300	2.3	3.48697	58842.5	0	6866.74	6690.63	4967.5	0	244.927	0	9109.86	431.628	2322.83	0	0	0
2400	2.4	3.52505	59485.2	0	6927.48	6519.59	4797.19	0	257.883	0	8951.32	467.931	2289.01	0	0	0
2500	2.5	3.4921	58929.2	0	6991.64	6636.12	5054.81	0	186.407	0	9076.94	398.443	2339.82	0	0	0
2600	2.6	3.5538	59970.3	0	6802.47	6613.85	4994.94	0	262.389	0	9114.4	360.267	2337.11	0	0	0
2700	2.7	3.51363	59292.4	0	6737.43	6642.96	4880.74	0	235.299	0	9082.61	378.462	2272.5	0	0	0
2800	2.8	3.52417	59470.3	0	6675.12	6834.6	4788.9	0	226.016	0	9157.76	388.337	2312.41	0	0	0
2900	2.9	3.51064	59242.1	0	6664.01	6581.79	4889.1	0	232.023	0	9146.73	393.962	2301.98	0	0	0
3000	3	3.56569	60171	0	6906.65	6632.35	4840.66	0	196.329	0	9007.32	422.94	2330.03	0	0	0
3100	3.1	3.5272	59521.6	0	6861.3	6848.96	4937.23	0	200.402	0	8960.52	436.88	2345.03	0	0	0
3200	3.2	3.59248	60623.2	0	6834.71	6848.16	4854.42	0	208.414	0	9002.44	426.67	2338.63	0	0	0
3300	3.3	3.50823	59201.4	0	6807.69	6718.51	4976	0	177.371	0	9240.38	379.512	2322.83	0	0	0
3400	3.4	3.49849	59037.1	0	6836.11	6648.56	5027.8	0	194.187	0	8979.91	415.111	2370.71	0	0	0
3500	3.5	3.52513	59486.6	0	6767.41	6748.07	4732.77	0	221.75	0	8968.01	410.641	2301.21	0	0	0
3600	3.6	3.55175	59935.8	0	6600.98	6537.11	4784.35	0	271.357	0	8918.22	432.134	2356.37	0	0	0
3700	3.7	3.60417	60820.3	0	6773.54	6379.85	4943.93	0	253.389	0	8973.38	434.229	2297.05	0	0	0
