step	time	T	Ekin	res	lj	bond_123	bond_125_cross	bond_123_cross	bond_124_cross	angle_251_cross	angle_252_cross	angle_250_cross	dihedral_190_cross	dihedral_191_cross	lj-14_0_cross	lj-14_1_cross
0	0	0	0	0	6996.45	528.961	4655.66	0	205.772	0	9102.51	397.368	2324.64	0	0	0
100	0.1	2.2437	37862.4	0	4954.86	2777.76	3588.09	0	178.138	0	8189.65	362.088	2356.52	0	0	0
200	0.2	2.86441	48337	0	5600.78	4113.35	4062.28	0	170.569	0	8815.22	349.076	2308.98	0	0	0
300	0.3	3.17271	53539.4	0	5955.14	5166.05	4455.01	0	238.204	0	8671.18	392.867	2310.68	0	0	0
400	0.4	3.29884	55667.9	0	6022.79	5888.01	4636.87	0	216.773	0	8796.91	415.14	2328.14	0	0	0
500	0.5	3.39605	57308.3	0	6438.34	6374.87	4693.81	0	211.864	0	8943.45	384.29	2321.28	0	0	0
600	0.6	3.44712	58170.1	0	6574.5	6324.22	4675.8	0	188.121	0	9011.76	383.515	2344.22	0	0	0
700	0.7	3.47851	58699.9	0	6581.48	6285.83	4694.49	0	232.56	0	8861.82	394.991	2279.48	0	0	0
800	0.8	3.47057	58565.9	0	6653.36	6683.2	4723.39	0	242.195	0	8892.63	403.162	2277.58	0	0	0
900	0.9	3.54437	59811.2	0	6618.03	6669.7	4754.57	0	250.288	0	8858.68	387.495	2330.35	0	0	0
1000	1	3.56234	60114.5	0	6401.51	6739.68	4973.77	0	196.281	0	8984.1	410.099	2324.25	0	0	0
1100	1.1	3.52735	59524	0	6471.13	6806.53	4912.66	0	253.893	0	8973.29	434.574	2346.46	0	0	0
1200	1.2	3.49966	59056.8	0	6674.09	7032.82	4786.33	0	251.602	0	9014.82	391.817	2324.63	0	0	0
1300	1.3	3.5424	59778	0	6487.54	6998.21	4772.93	0	229.734	0	9086.72	397.719	2256.9	0	0	0
1400	1.4	3.48669	58837.9	0	6469.82	6815.23	5087.34	0	226.937	0	8955.77	394.394	2303.66	0	0	0
